"datetime_fitted","manual_fit","Region","Year","Annual_Mean","Annual_Median","Annual_StDev","t.start.","t.max_real.","t.max_fit.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","RMSLE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_log_chla","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20241120_113838",TRUE,"GS",2002,0.558328096063091,0.386968542766348,2.87258545107946,93,136,133,173,80,147.766129403165,152.189548554257,3.79886078760315,4.31859397736411,4,-0.735295460360944,68.9964748781496,22.2950206917977,0.00121879807067584,0,0.687874372906471,0.17381603121784,"atlantic","occciv6.0_chlpoly4","full","small","small","2002","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","48,256","93,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"20241120_121151",TRUE,"GS",2003,0.734898800787801,0.474903140392998,3.72584308820039,88,114,130,172,84,258.522639483578,233.713702116013,7.38718784096361,6.9485057599582,NA,-1.35127597334566,92.6402925823437,23.3587002807443,0.00478834161342748,0,1.91486368306683,0.316603839547895,"atlantic","occciv6.0_chlpoly4","full","small","small","2003","1","243","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","49,213","54,129","108,178","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"2024-11-19-123448",FALSE,"GS",2004,0.794254096,0.872785422,2.775842572,96,132,125,154,58,160.3871326,114.0530616,8.734845829,4.269376587,12,-0.788994683,43.21292976,16.02552546,0.003053685,0,1.084225367,0.257620399,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241120_124452",TRUE,"GS",2005,0.488447113321489,0.452963857326282,2.61236934641397,85,110,113,141,56,122.925102905303,77.6661995513698,7.33434403875304,3.31617696275015,124,-1.45599377890614,55.6546921466356,15.6065144842584,0.00505029899724774,0,1.16162279961226,0.221099486631986,"atlantic","occciv6.0_chlpoly4","full","small","small","2005","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","71,179","85,177","108,178","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"2024-11-19-123448",FALSE,"GS",2006,0.586895263,0.386564671,3.416958886,95,120,138,181,86,251.6543201,251.3713559,7.999589966,7.877228932,NA,-1.451813764,109.3021946,23.86027626,0.003820076,0,1.171906969,0.226020006,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241121_090455",TRUE,"GS",2007,0.584205015745011,0.391404113198517,2.93622336526398,91,149,141,191,100,211.986889421735,185.825093945635,6.16027887000914,4.43049431453877,1,-0.974200412432161,94.7009789320289,27.5771733384347,0.00191208874840171,0,1.07153823444117,0.216113887811233,"atlantic","occciv6.0_chlpoly4","full","small","small","2007","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","50,299","85,226","108,247","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"2024-11-19-123448",FALSE,"GS",2008,0.3913018,0.384992593,2.298980218,85,163,163,241,156,127.4682527,70.09462811,6.608015024,0.887425657,124,-1.274051273,92.82284232,43.47529035,0.002676428,0,0.77030042,0.238337756,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241121_091831",TRUE,"GS",2009,0.484358754009564,0.292922247005314,3.64489664180373,115,135,144,173,58,288.091297299761,267.32978775895,9.15585484947163,12.3803408693609,1,-0.833943767582617,70.2709077146456,15.9423223757882,0.00122118606360644,0,1.47664299505217,0.24362795269859,"atlantic","occciv6.0_chlpoly4","full","small","small","2009","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","66,251","99,226","129,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"20241121_092425",TRUE,"GS",2010,0.471568696258792,0.40902970202057,2.66143864046585,94,134,129,164,70,104.797078784627,76.7021403439549,8.14723930235245,2.42242221968024,125,-1.2793771198454,55.9985823529372,19.3743710340287,0.00420311105835295,0,1.07702995449033,0.253973107162007,"atlantic","occciv6.0_chlpoly4","full","small","small","2010","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","86,258","116,217","129,218","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"20241121_094224",TRUE,"GS",2011,0.581975431707673,0.414948460178933,3.12624391008303,96,138,138,180,84,234.071495242303,238.165219054038,8.14306853494617,7.01807200550483,NA,-0.767857079023103,85.7918312922388,23.1195433758093,0.00107459225219936,0,0.859450275624969,0.200643080854037,"atlantic","occciv6.0_chlpoly4","full","small","small","2011","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","61,258","116,217","129,218","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"20241121_094457",TRUE,"GS",2012,0.490666798146141,0.364156290420111,3.11196344199271,112,133,141,170,58,166.126435988266,190.162798478945,9.15831496686009,8.63464509037337,NA,-1.36128209233465,69.6330746155787,16.0733349670745,0.0040951773776285,0,0.969172470946616,0.177064766080685,"atlantic","occciv6.0_chlpoly4","full","small","small","2012","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","61,258","116,217","129,218","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"2024-11-19-123448",FALSE,"GS",2013,0.431007936,0.339292202,3.587359486,111,135,137,163,52,199.7245969,174.7063002,7.670598389,8.627382901,NA,-1.138940714,58.93754008,14.40686092,0.003306757,0,0.728691419,0.302509716,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"2024-11-19-123448",FALSE,"GS",2014,0.580781705,0.367508868,3.240496673,122,150,151,180,58,196.2449606,179.1162474,8.933881192,7.542101236,NA,-0.499860057,55.55613477,15.80178949,-5.11e-05,0,0.947285527,0.214982079,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241121_095246",TRUE,"GS",2015,0.733506167314108,0.457006650056737,3.36923059916757,103,149,137,171,68,302.400705598087,266.824465429865,8.67409833558277,9.54744878825139,NA,-0.872726063627834,68.974126253638,18.8745497613282,0.00299374393877543,0,1.68237617115853,0.27495780702681,"atlantic","occciv6.0_chlpoly4","full","small","small","2015","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.4","61,258","116,217","129,218","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"20241121_095658",TRUE,"GS",2016,0.661811808833139,0.679074524686747,2.58168567981148,126,142,143,160,34,79.8474661689881,74.5788975272179,5.06521895373102,5.03403785781286,NA,-1.24959554008589,28.6339283567128,9.31398009206124,0.00525611581445254,0,0.539103604655152,0.188696086094874,"atlantic","occciv6.0_chlpoly4","full","small","small","2016","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","61,258","116,217","129,218","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"2024-11-19-123448",FALSE,"GS",2017,0.539407019,0.383470859,3.127149392,95,134,134,173,78,259.5310005,231.6494824,7.758847888,7.396650053,NA,-0.864714527,81.68152511,21.5334636,0.001746235,0,0.837965265,0.217037986,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241121_121952",TRUE,"GS",2018,0.562798877463682,0.450129398591311,3.02003484585548,123,148,145,167,44,229.608562222499,177.294909313802,9.61843015328906,9.97493140600864,2,-1.06006246916073,43.2357515746309,11.9400382280485,0.00434663824690888,0,0.973830322197842,0.251509386845063,"atlantic","occciv6.0_chlpoly4","full","small","small","2018","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","61,230","116,217","129,218","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"20241121_122945",TRUE,"GS",2019,0.573081475511538,0.544101601388876,2.70331537485896,107,117,117,127,20,28.216087321005,23.4203724327376,3.7627537453876,2.22813486510383,124,-1.41727046607751,9.68912216389822,5.57375517294944,0.01,0,1.17245821651051,0.299132422704309,"atlantic","occciv6.0_chlpoly4","full","small","small","2019","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","43,154","64,107","65,124","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"2024-11-19-123448",FALSE,"GS",2020,0.416819356,0.355382565,2.709800884,125,130,144,163,38,111.2375943,69.75939832,5.777115678,4.181950077,12,-0.81338351,30.38379065,10.32868237,0.002023206,0,0.871864859,0.323901282,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241121_123717",TRUE,"GS",2021,0.873797085004008,0.765309592009171,2.90649469907132,96,112,129,162,66,218.258749974368,198.622452649471,6.94636335981254,6.95168227756374,NA,-0.698407205849806,59.2487371504804,18.3559604482951,0.00213794438745615,0,1.14801999837936,0.226647098024147,"atlantic","occciv6.0_chlpoly4","full","small","small","2021","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"2024-11-19-123448",FALSE,"GS",2022,0.772145684,0.687551995,3.256951263,123,145,145,167,44,126.7331968,128.2459991,5.922933747,6.813541963,NA,-1.234324167,41.02985507,12.24426466,0.00518162,0,0.943549001,0.237041214,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241121_124302",TRUE,"GS",2023,0.458604024247121,0.382790989155428,3.01150394670564,118,149,151,184,66,219.700745076892,206.784244961914,8.1793928777517,8.24845900983394,NA,-1.21919762226148,74.7785148943893,17.9503894206727,0.00320001989153247,0,0.380531438058319,0.146488553769151,"atlantic","occciv6.0_chlpoly4","full","small","small","2023","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","82,245","85,226","108,244","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"20241121_124539",TRUE,"GS",2024,0.863387970321033,0.799039158022792,4.84168563940622,119,135,145,171,52,218.105267717906,205.193314738804,9.89653584452728,8.5379860984649,NA,-1.59557982312296,39.7299605409059,14.2552215367331,0.01,0,1.73530844832751,0.21667119920116,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","82,245","85,226","108,244","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GS","",NA
"2024-11-19-123448",FALSE,"LAS",1997,0.467069941,0.443834116,1.395846393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241120_093151",TRUE,"LAS",1998,0.393953753863682,0.30616407052759,2.33568909458343,129,160,154,179,50,50.0041702474192,51.9100713921527,2.97595691167777,2.27193114349583,NA,-0.67338005619932,35.0734586473083,13.5301700348615,0.000245090632204174,0,0.313509126936074,0.176176882346475,"atlantic","occciv6.0_chlpoly4","full","small","small","1998","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","65,251","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"2024-11-19-123448",FALSE,"LAS",1999,0.38178042,0.310039561,2.048785231,134,161,156,178,44,62.89040545,49.09012664,2.896377724,2.445384773,2,-1.1051371,34.46587932,12.25405543,0.002599404,0,0.286879016,0.162072729,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241120_095243",TRUE,"LAS",2000,0.361922317658203,0.332254439894081,1.96229567988511,149,171,177,205,56,25.0414696964238,25.8535282412869,1.14090146121424,0.897493148475026,NA,-0.564047636920075,27.0181151475158,15.3408566739625,-0.000505812606294575,0,0.106157145876469,0.0896991791951005,"atlantic","occciv6.0_chlpoly4","full","small","small","2000","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","65,251","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"2024-11-19-123448",FALSE,"LAS",2001,0.358555183,0.30476682,2.05690587,146,173,173,200,54,42.11810267,41.04515736,1.644597887,1.568459417,NA,-1.125603165,33.03260849,14.78406906,0.002828882,0,0.22331124,0.195764466,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241120_120613",TRUE,"LAS",2002,0.464831031264306,0.457592680662225,1.94112873130049,157,181,190,223,66,38.2429784796057,35.0282975225133,2.90137585025017,0.986359881194124,1,-0.697644811040236,27.0881439105393,18.2676239272252,0.00120316131762557,0,0.309752316307322,0.182851186217227,"atlantic","occciv6.0_chlpoly4","full","small","small","2002","1","243","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","48,256","93,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"20241120_120720",TRUE,"LAS",2003,0.398008743421012,0.3311275524221,2.55938568224688,130,157,150,170,40,72.9532546198774,70.5056119009411,4.64853556708483,4.43669136950706,NA,-1.26266823069763,38.8753076436461,10.6976231666982,0.00317109285863817,0,0.509000031506137,0.140709285081355,"atlantic","occciv6.0_chlpoly4","full","small","small","2003","1","243","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","48,256","93,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"20241120_121602",TRUE,"LAS",2004,0.419922190328148,0.389292817366615,2.18336254331157,142,160,159,176,34,34.0619568894555,29.9773547946251,1.85591805845059,1.79979600888586,NA,-1.10281515187598,20.6862050736583,9.39254692561926,0.00340255613576624,0,0.153032292313031,0.118153791879734,"atlantic","occciv6.0_chlpoly4","full","small","small","2004","1","243","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","49,213","54,129","108,178","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"20241120_124618",TRUE,"LAS",2005,0.39087513566244,0.320741081598074,2.30960794506711,111,134,151,191,80,71.1235270042957,61.7817544231856,1.9285545781436,1.66748170893266,NA,-0.756149613188022,58.9012500839351,22.1841305336125,-0.00027401173921745,0,0.298596114815585,0.154132987145611,"atlantic","occciv6.0_chlpoly4","full","small","small","2005","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","71,210","85,177","108,178","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"20241121_083211",TRUE,"LAS",2006,0.389054757860275,0.282168468687613,2.36470890255437,102,120,144,186,84,55.0074172445584,48.9496233066928,3.06503119766122,1.19947759053675,1,-1.01854958676442,50.9700776054572,22.9960185435579,0.00190311527816285,0,0.432361593943236,0.235766677416766,"atlantic","occciv6.0_chlpoly4","full","small","small","2006","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","53,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"2024-11-19-123448",FALSE,"LAS",2007,0.352688405,0.326096477,2.047351473,145,167,171,197,52,17.70991711,17.80442982,0.685348025,0.64507535,NA,-1.177793498,20.04177315,13.99585246,0.003227083,0,0.114981406,0.096829113,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"2024-11-19-123448",FALSE,"LAS",2008,0.298610585,0.249180187,2.26623763,118,150,150,182,64,66.15943275,49.70363401,2.924660923,1.713901905,12,-1.246597855,48.13375279,17.49608679,0.002794702,0,0.258789377,0.160560766,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"2024-11-19-123448",FALSE,"LAS",2009,0.371731221,0.308134319,2.288588655,145,174,170,195,50,45.46406939,35.90810022,2.155873271,1.50037328,12,-1.481173529,33.06622275,13.78932117,0.004421051,0,0.281193287,0.186274852,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241121_093938",TRUE,"LAS",2010,0.532417858135876,0.474402967958215,2.22897248683802,116,139,137,158,42,69.0708184653716,72.6785181768708,5.06972374411453,3.58392024640179,14,-0.362085627986093,27.6534186258317,11.7048858631938,0.000193879691344378,0,0.514523334222755,0.194537327732944,"atlantic","occciv6.0_chlpoly4","full","small","small","2010","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","61,258","116,217","129,218","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"2024-11-19-123448",FALSE,"LAS",2011,0.397811599,0.305911965,2.340237135,124,158,152,180,56,87.77066309,75.139299,4.494702679,3.056708132,1,-0.997013104,43.81296167,15.11224967,0.00234905,0,0.383561153,0.178776741,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"2024-11-19-123448",FALSE,"LAS",2012,0.276878664,0.209902575,2.209164703,122,147,149,176,54,43.90357148,35.96559821,2.309130339,1.466433476,12,-1.194964385,37.99926953,14.53342537,0.002411891,0,0.241105445,0.163610096,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"2024-11-19-123448",FALSE,"LAS",2013,0.353795374,0.286206111,2.244725779,101,140,140,179,78,72.34037946,70.58052253,2.775907989,2.060199138,1,-1.343337604,63.77446614,21.25035796,0.003489074,0,0.265032548,0.16625874,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"2024-11-19-123448",FALSE,"LAS",2014,0.31501857,0.252650919,2.401557835,121,154,154,187,66,54.50689001,48.38865842,1.617319967,1.666241211,NA,-1.71460584,55.09068081,18.08201031,0.00485821,0,0.189015394,0.18012895,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"20241121_095456",TRUE,"LAS",2015,0.419869730247215,0.380640591323586,2.42584089090384,127,149,150,173,46,78.1689230361078,75.9755689890946,5.55975441651004,4.03276298285958,1,-1.21742702766522,43.2330778156034,12.4450831693352,0.00303586033390276,0,0.491074691609569,0.128736613385863,"atlantic","occciv6.0_chlpoly4","full","small","small","2015","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","61,258","116,217","129,218","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"20241121_110824",TRUE,"LAS",2016,0.627890977172982,0.631568586906662,2.64346542840939,125,161,156,187,62,86.1571894508694,92.8321726758673,2.69670729107841,3.5347584899034,1,-1.33221794841784,54.6914543110718,16.8269966258776,0.0038874059136841,0,0.285659924392881,0.097829935916734,"atlantic","occciv6.0_chlpoly4","full","small","small","2016","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","61,258","116,217","129,218","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"20241121_121344",TRUE,"LAS",2017,0.355513002610046,0.25676057233357,2.46561944712635,130,151,151,172,42,35.7698994262016,28.1265436853027,2.80335136988168,1.39072249160147,12,-0.933835385832911,27.5965882403263,11.6687361307693,0.00123238891250728,0,0.229507877971584,0.118531664397862,"atlantic","occciv6.0_chlpoly4","full","small","small","2017","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","61,258","116,217","129,218","percent_thresh","20","0.1","FALSE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
"2024-11-19-123448",FALSE,"LAS",2018,0.445582992,0.448103812,2.05484086,169,193,186,203,34,23.98010101,23.82852537,1.677165729,1.363450953,NA,-0.823892446,15.79269129,9.228450019,0.002026299,0,0.253081961,0.175900517,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
"2024-11-19-123448",FALSE,"LAS",2019,0.371519166,0.305461804,2.432236393,130,157,157,184,54,22.83142877,16.54801237,1.252852396,0.551520016,12,-1.215019258,19.64288074,15.04529808,0.003767527,0,0.213695478,0.151837383,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","85,299","85,226","108,247","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","custom","",NA
