"datetime_fitted","manual_fit","Region","Year","Annual_Mean","Annual_Median","Annual_StDev","t.start.","t.max_real.","t.max_fit.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","RMSLE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_log_chla","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20250311_075406",TRUE,"P5",2019,5.29473525021363,5.65292500931546,1.33256563363392,113,119,118,123,10,14.7327291794476,15.1858614485481,2.39819044774552,2.57688318066412,NA,0.698970004336019,1.11259489383833,2.62275849553913,0.000288632752386532,0,1.0287278391953,0.0803195576552517,"atlantic","occciv6.0_chlpoly4","full","small","small","2019","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","P5","",NA
"20250311_075409",TRUE,"P5",2020,5.19610992817454,5.5033769764114,1.35594983200487,90,120,128,166,76,123.925583444529,114.808636660611,3.86819994517293,2.51973495633299,1,0.698970004336019,10.3913902143283,20.6470397153124,-0.000521944451694054,0,1.08301715899894,0.0864275367945346,"atlantic","occciv6.0_chlpoly4","full","small","small","2020","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","30,193","52,146","69,147","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","P5","",NA
"20250310_131239",FALSE,"P5",2021,4.91703103154533,5.10312010317185,1.33391325214583,74,104,107,140,66,106.87424389326,108.715838981606,4.65476599976799,2.70615978186192,1,0.698970004336019,9.72354120174955,18.378901749754,-0.00058920597473429,0,1.27207631297202,0.113578125578425,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250311_075411",TRUE,"P5",2022,6.15424400060021,6.23208245594496,1.20588929395889,121,131,137,153,32,40.4998851260678,40.6446226311104,3.12605491467779,2.13821323820713,1,0.698970004336019,2.9308841998395,8.37961178282037,0.000383549943187364,0,1.10598631606144,0.0784845402524752,"atlantic","occciv6.0_chlpoly4","full","small","small","2022","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","36,207","63,129","77,163","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","P5","",NA
"20250310_131239",FALSE,"P5",2023,5.99900976160484,6.15805239057941,1.22872693915442,93,125,117,141,48,100.193975939488,102.673821582208,4.53465800861226,3.65837841605941,NA,0.698970004336019,7.71963877660794,12.8234238965581,-3.41912007808188e-05,0,0.995794306988163,0.081719929347296,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250311_075413",TRUE,"P5",2024,5.86788918857144,5.81322042838122,1.28646889460713,119,134,134,149,30,88.0270538016119,85.6241654155652,5.3561591890858,4.79697640835222,4,0.698970004336019,6.01846035446433,8.36063275942415,7.57532464174307e-05,0,0.910091841493588,0.0646745723542807,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","107,180","119,125","120,158","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","P5","",NA
"20250310_131239",FALSE,"WSS_V02",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250311_075415",TRUE,"WSS_V02",1998,0.568472449779033,0.562489620786315,1.79458935457559,69,98,93,117,48,34.3129993386124,36.174954477947,1.64029944769666,1.44233435043019,NA,-0.129237330809372,22.4512382027906,13.2295129572598,-0.00307689532780949,0,0.158915551431116,0.0791376919042069,"atlantic","occciv6.0_chlpoly4","full","small","small","1998","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","17,171","52,145","67,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075418",TRUE,"WSS_V02",1999,0.578886484021533,0.495237203334851,2.29665305264044,59,77,77,95,36,37.7751612854592,38.5755964683154,3.652215278412,2.06182893113167,1,-0.0967546622624081,17.7391756684746,9.995657065919,-0.00262738855997567,0,0.305188849473287,0.142345852666223,"atlantic","occciv6.0_chlpoly4","full","small","small","1999","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","17,171","52,145","67,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075420",TRUE,"WSS_V02",2000,0.557916095920217,0.55395423004171,1.59575819947627,93,102,105,117,24,11.0739377517767,9.52898271117362,1.36738954065179,0.691160138500158,1,-0.0468466545362012,6.45135677736377,6.6481633227049,-0.0025857215083315,0,0.16432847437175,0.0938019363430463,"atlantic","occciv6.0_chlpoly4","full","small","small","2000","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","17,171","52,121","54,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075422",TRUE,"WSS_V02",2001,0.565020131508725,0.522257804870605,1.81947763826415,104,111,113,122,18,34.4838059558455,29.931057314281,3.26909930680255,3.73652371059435,NA,-0.162564397775222,12.5399575997225,4.75684167970469,-0.00244496270839288,0,0.178976298138568,0.0910748305190409,"atlantic","occciv6.0_chlpoly4","full","small","small","2001","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","17,171","52,121","54,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075424",TRUE,"WSS_V02",2002,0.600099456678991,0.599594060291013,1.85921979383451,87,94,94,101,14,31.6837194869927,23.3898159992981,5.11003017438069,3.72370542992823,12,0.00651884555796623,6.65650166736261,3.38069544797581,-0.00152474046593903,0,0.469050631144192,0.160072128100981,"atlantic","occciv6.0_chlpoly4","full","small","small","2002","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075427",TRUE,"WSS_V02",2003,0.626026024519069,0.529570728829035,2.00119333949982,94,104,104,114,20,65.0479870806248,52.6814577526774,6.76777008176366,6.32829426649299,2,-0.114514212240849,15.7575896899796,5.19409407213124,-0.00256606161146429,0,0.562482929552392,0.160659601696705,"atlantic","occciv6.0_chlpoly4","full","small","small","2003","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075429",TRUE,"WSS_V02",2004,0.552555393521874,0.539081585855869,1.70721233067409,89,101,102,115,26,56.1070222277269,61.9914226199852,6.10741342281716,5.39768263715966,NA,-0.109052048395065,19.8858960371754,7.01165088431307,-0.00251818472508009,0,0.3595268057711,0.119060197184502,"atlantic","occciv6.0_chlpoly4","full","small","small","2004","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075431",TRUE,"WSS_V02",2005,0.597642105670122,0.562773003149379,1.61465698188311,88,96,96,104,16,19.6458427824788,20.6371433907034,2.70826123227746,2.66088869886714,NA,-0.265139291109959,8.62043543816869,4.25611867321069,-0.00046265869813299,0,0.229323932873252,0.139941852997467,"atlantic","occciv6.0_chlpoly4","full","small","small","2005","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075433",TRUE,"WSS_V02",2006,0.78419325838026,0.713683475005561,1.86411743696123,78,93,92,106,28,80.7200409434733,75.4105235340984,6.59495993178551,6.24795337260072,NA,-0.113248027456286,19.8528708747628,7.2482250033586,-0.00159930559683001,0,0.401707287470594,0.132649645403037,"atlantic","occciv6.0_chlpoly4","full","small","small","2006","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075436",TRUE,"WSS_V02",2007,0.76411152547955,0.771790268425917,1.94988566540689,79,94,97,115,36,104.660896533971,96.2060430782143,6.7597634816016,5.92016323109482,NA,0.0316804735154566,26.8949391416786,9.80589676345111,-0.00326895733531008,0,0.616235293748896,0.117383533547163,"atlantic","occciv6.0_chlpoly4","full","small","small","2007","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075438",TRUE,"WSS_V02",2008,0.60617949991196,0.509348988843128,1.85376310714177,94,108,106,118,24,16.2521851461655,15.7040353002419,1.56000294159709,1.25797168268716,NA,-0.262292195046055,8.76416992458389,6.28873569432219,-0.00049585610799555,0,0.27678922375939,0.145515284065773,"atlantic","occciv6.0_chlpoly4","full","small","small","2008","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075441",TRUE,"WSS_V02",2009,0.694522713632418,0.651353947355052,1.93857912918372,90,104,100,110,20,49.7835419234229,51.4103434154253,5.36885064593356,6.03170107285424,NA,0.0660877599718512,13.9052491748718,5.10150371559846,-0.00336002452880975,0,0.605060854391615,0.148226908730985,"atlantic","occciv6.0_chlpoly4","full","small","small","2009","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075443",TRUE,"WSS_V02",2010,0.630809097255438,0.579319995148689,1.87332457681245,85,96,94,103,18,21.6917062817657,22.043895537677,3.71858673672258,2.49946712250116,1,0.0410270554686216,8.82696895713527,4.72941658234383,-0.00320794469628708,0,0.327453253580133,0.120032722845483,"atlantic","occciv6.0_chlpoly4","full","small","small","2010","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075445",TRUE,"WSS_V02",2011,0.634664112929687,0.549105202843104,1.83005984524564,98,105,108,118,20,25.9605953861359,23.0585415160271,2.19763504776197,2.36159040750353,NA,-0.0397043201660231,9.89817904551287,5.24907567474847,-0.00235955321516845,0,0.234920872207003,0.105143841193987,"atlantic","occciv6.0_chlpoly4","full","small","small","2011","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075447",TRUE,"WSS_V02",2012,0.589618437113559,0.436626085458757,2.46019586557712,80,90,90,100,20,37.4578506382722,30.3778810880425,3.80045188649918,3.294866120514,2,0.183284384313513,10.557718640399,5.06295445815431,-0.00475746514807711,0,0.340011352399606,0.136852753655024,"atlantic","occciv6.0_chlpoly4","full","small","small","2012","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","FALSE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075449",TRUE,"WSS_V02",2013,0.748135843138369,0.674392808718249,1.88705775791329,88,111,106,124,36,35.9807510866676,30.5293336053525,2.02091493896211,1.64792470927733,2,0.00720690861021025,14.4838410281117,9.49716270619173,-0.00260229895305937,0,0.236123981517628,0.121229420315949,"atlantic","occciv6.0_chlpoly4","full","small","small","2013","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075452",TRUE,"WSS_V02",2014,0.718567567668928,0.713126053818576,2.17266022475483,87,100,100,113,26,34.0287003596526,33.3198932959062,2.75449407179212,2.51400908532947,NA,0.244467249499088,12.016434784337,6.98874584480409,-0.00429811522719924,0,0.285905664145035,0.155212767787822,"atlantic","occciv6.0_chlpoly4","full","small","small","2014","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,166","47,112","48,125","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075455",TRUE,"WSS_V02",2015,0.570853435338209,0.419688401081097,2.3148258100074,102,112,113,124,22,35.1710304866986,32.1405686778417,3.91644388668287,3.01910296406408,NA,0.150409808961792,13.9629993048736,6.07894740753917,-0.00469689584427024,0,0.274293711124065,0.107490642252092,"atlantic","occciv6.0_chlpoly4","full","small","small","2015","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","13,166","47,112","48,125","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075457",TRUE,"WSS_V02",2016,0.659716744130013,0.525913816020717,2.02832581096576,87,104,97,107,20,8.68844624543752,7.92369387171614,0.66569338550424,0.70174709230213,NA,0.0768868458169715,4.17522313395914,5.2654243886724,-0.00268874260605999,0,0.199563610405402,0.123149920225308,"atlantic","occciv6.0_chlpoly4","full","small","small","2016","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075500",TRUE,"WSS_V02",2017,0.625180327123138,0.467060421311687,2.15615099303095,87,102,99,111,24,48.9542789260996,47.7365322726058,4.86368630633346,4.12758636409447,NA,-0.0755075768946158,15.9169245530693,6.68844362596468,-0.00208507177370738,0,0.303746230522005,0.120976747708622,"atlantic","occciv6.0_chlpoly4","full","small","small","2017","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075503",TRUE,"WSS_V02",2018,0.589332224051976,0.427027891049585,2.29992022728521,83,100,95,107,24,11.8472739138214,12.0379087927297,1.03776774624214,0.895894696861915,NA,0.292716039452202,6.38903203111173,6.44190540393148,-0.005397440089541,0,0.201379804491813,0.109565420191963,"atlantic","occciv6.0_chlpoly4","full","small","small","2018","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075505",TRUE,"WSS_V02",2019,0.768742107087721,0.716226312257285,2.07499262587838,86,102,100,114,28,67.8085884829918,66.9717734525503,4.85170841137783,5.07948552357505,NA,0.103970226412458,19.8220591142673,7.78111790988,-0.0037045374756713,0,0.444008960825287,0.136965712107265,"atlantic","occciv6.0_chlpoly4","full","small","small","2019","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075508",TRUE,"WSS_V02",2020,0.740346337079742,0.698851677661324,1.94233773113977,94,105,105,116,22,52.6413379885091,51.1224760614634,4.68662354805454,4.96926891131001,NA,0.0267169563226608,14.7353193387034,5.99166750118406,-0.00251082922595024,0,0.300544603297101,0.159231329167417,"atlantic","occciv6.0_chlpoly4","full","small","small","2020","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","30,193","52,146","69,147","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075511",TRUE,"WSS_V02",2021,0.754171935171063,0.702985550166473,1.95403005792088,82,99,99,116,34,58.9080624308336,57.8076161975252,4.49722042540737,3.50276567421374,NA,0.0151975376668869,18.7672960036797,9.10288456674783,-0.0022469619129703,0,0.27074639151016,0.101264001678213,"atlantic","occciv6.0_chlpoly4","full","small","small","2021","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","30,193","52,146","69,147","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250311_075513",TRUE,"WSS_V02",2022,1.104964342211,0.918154616643428,2.22915343768235,26,67,69,112,86,249.804036191974,247.458495731347,6.91671922205828,6.03079464607139,5,-0.0478693706056771,57.5094253248168,23.7974802416377,-0.00124507675391186,0,0.636512790006149,0.170000285982206,"atlantic","occciv6.0_chlpoly4","full","small","small","2022","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","2,207","59,129","69,155","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
"20250310_131239",FALSE,"WSS_V02",2023,1.54989367424998,1.46167613305042,1.85501346848376,84,111,103,122,38,74.9019526600026,69.6991674927477,3.98313796656729,3.39345380406649,NA,0.349795552032924,14.4315142514528,10.4131056311661,-0.00222718463163873,0,0.585540497039151,0.152795365290175,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250311_075516",TRUE,"WSS_V02",2024,0.68991676583789,0.602536867406927,1.99660726887556,98,108,105,112,14,25.1774987918852,35.274320492722,4.25253160422519,5.57692304181063,12,-0.120825477744913,10.9142272059668,3.86647828225969,-0.00214423918860454,0,0.530620013020987,0.160541091017151,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","-Inf","Inf","gauss","symmetric","nofit","TRUE","0.2","31,181","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","WSS_V02","",NA
