"datetime_fitted","manual_fit","Region","Year","Mean","Median","StDev","t.start.","t.max_real.","t.end.","t.duration.","Magnitude","Amplitude","Threshold","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_log_chla","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunoutput_statcsv","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20230823_120739",FALSE,"CSS_V02",2003,0.284159504,0.255971998,1.473867171,298,331,NA,NA,NA,NA,0.258502176,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2004,0.387818869,0.357208703,1.698758542,259,357,NA,NA,NA,NA,0.359833148,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2005,0.388544248,0.356214212,1.621677359,265,350,NA,NA,NA,NA,0.372667965,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2006,0.385537314,0.352982258,1.545847914,244,341,NA,NA,NA,NA,0.348844226,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2007,0.437714698,0.430694431,1.470212382,245,295,319,74,17.00833724,0.573179819,0.438800273,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2008,0.576515059,0.572995138,1.483024232,261,304,NA,NA,NA,NA,0.62564302,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2009,0.42518538,0.334137102,2.552380084,237,320,NA,NA,NA,NA,0.389200174,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2010,0.432313501,0.409982455,1.588640216,257,331,NA,NA,NA,NA,0.412346747,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2011,0.482563281,0.382786945,1.968874297,269,317,NA,NA,NA,NA,0.411120658,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2012,0.313061502,0.290446799,1.498344356,285,336,NA,NA,NA,NA,0.295799354,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2013,0.442658461,0.424264753,1.449272781,277,325,NA,NA,NA,NA,0.44213282,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2014,0.417717644,0.395064048,1.681081675,304,334,NA,NA,NA,NA,0.43465646,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2015,0.326834113,0.313764512,1.485183054,290,346,NA,NA,NA,NA,0.305882194,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2016,0.336482067,0.296639976,1.485357691,285,326,NA,NA,NA,NA,0.312400074,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2017,0.434542673,0.405759098,1.598614984,278,332,NA,NA,NA,NA,0.421019888,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2018,0.286427987,0.241383214,1.767986194,288,322,NA,NA,NA,NA,0.259854976,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2019,0.43799024,0.399036969,1.603381072,236,257,NA,NA,NA,NA,0.406255142,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2020,0.373050452,0.354241142,1.464475037,264,326,NA,NA,NA,NA,0.370919917,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2021,0.399524081,0.356704959,1.506033131,305,359,NA,NA,NA,NA,0.360754919,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"CSS_V02",2022,0.359974531,0.339651636,1.478364394,265,364,NA,NA,NA,NA,0.358949133,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20240109_010003",FALSE,"CSS_V02",2023,0.499303606,0.443888765,1.724643893,207,360,NA,NA,NA,NA,0.539787548,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2003,0.531250246,0.610863978,1.803959634,243,251,264,21,14.00874222,0.847593065,0.696518016,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2004,0.59503083,0.66685748,1.675175639,226,272,316,90,35.13766422,0.819653623,0.74729611,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2005,0.466964769,0.415024567,1.490111721,258,343,NA,NA,NA,NA,0.486010998,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2006,0.826542293,0.812050558,1.748694208,231,321,321,90,46.27243404,4.940419877,0.955642188,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2007,0.650808369,0.608127101,1.691161094,269,299,NA,NA,NA,NA,0.633028415,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2008,0.592727147,0.595009376,1.46932901,284,306,NA,NA,NA,NA,0.618500264,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2009,0.560866553,0.51743061,2.063176463,265,326,NA,NA,NA,NA,0.576365722,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2010,0.678740472,0.604898017,1.603991882,265,327,NA,NA,NA,NA,0.691449452,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2011,0.68561863,0.605157986,1.802692687,264,317,339,75,55.9811174,1.571088286,0.654853801,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2012,0.597352456,0.560707571,1.563702044,253,293,NA,NA,NA,NA,0.65574981,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2013,0.715774356,0.789681143,1.655784584,255,304,NA,NA,NA,NA,0.897089277,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2014,0.525759127,0.521357516,1.670859608,267,320,NA,NA,NA,NA,0.502236454,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2015,0.393810213,0.329095852,1.663859355,278,306,NA,NA,NA,NA,0.337476763,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2016,0.482188257,0.407706034,1.606341986,274,326,NA,NA,NA,NA,0.431271279,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2017,0.774764859,0.814207878,1.877731852,238,305,328,90,57.10484747,1.304091203,1.005068129,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2018,0.433219778,0.394427635,1.617085449,274,322,NA,NA,NA,NA,0.400285812,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2019,0.679337357,0.69428592,1.995148148,237,289,NA,NA,NA,NA,0.639754514,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2020,0.533405043,0.478023633,2.042340844,237,312,NA,NA,NA,NA,0.524096195,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2021,0.723218708,0.707275086,1.417921122,252,330,NA,NA,NA,NA,0.793474979,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"ESS_V02",2022,0.653735624,0.510220719,2.017282192,262,318,NA,NA,NA,NA,0.537067442,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20240109_010003",FALSE,"ESS_V02",2023,0.62461937,0.518289675,1.908647476,244,301,NA,NA,NA,NA,0.526609323,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"GB_V02",2003,2.99658418,2.973815779,1.482994308,273,289,304,31,51.0392529,2.440148449,3.067931718,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"GB_V02",2004,2.787351944,2.7866215,1.435630134,282,291,NA,NA,NA,NA,3.008739494,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"GB_V02",2005,2.971133892,2.956051322,1.489183692,246,251,257,11,21.58983718,2.54088974,3.141863232,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"GB_V02",2006,3.055397104,3.074507769,1.551836202,269,295,322,53,85.49896181,3.794990363,3.250244882,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"GB_V02",2007,3.161154705,3.108847948,1.44431571,259,274,318,59,83.18538333,2.190438161,3.353207125,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"GB_V02",2008,2.562857163,2.627143287,1.452911431,239,243,259,20,25.99689123,1.832748827,2.813020027,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"GB_V02",2009,3.920077819,4.246738507,1.503553635,242,261,279,37,53.89486099,2.659870719,4.286314302,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230823_120739",FALSE,"GB_V02",2010,3.453118204,3.263683149,1.493585363,247,280,NA,NA,NA,NA,3.421915961,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","150,365","150,266","215,364","percent_thresh","20","0.1","FALSE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2023","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
