"datetime_fitted","manual_fit","Region","Year","Mean","Median","StDev","t.start.","t.max_real.","t.end.","t.duration.","Magnitude","Amplitude","Threshold","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_log_chla","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunoutput_statcsv","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
NA,FALSE,"NEGSL_V02",2023,0.860295065023994,0.70318487853986,1.63126341707516,241,310,NA,NA,NA,NA,0.762483979548536,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2003,1.50854901519232,1.47964306378391,1.35227994356168,273,279,282,9,9.67497462465763,1.28167437357151,1.57959487506366,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2004,1.40690695476746,1.28981668765628,1.36580280485397,255,281,NA,NA,NA,NA,1.34895321744121,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2005,1.36117508322313,1.30882814417293,1.31062198438822,281,302,NA,NA,NA,NA,1.31257507794228,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2006,1.29809436001582,1.22960607085688,1.3028212688928,NA,236,239,NA,NA,NA,1.34390820596571,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2007,1.28792882509609,1.27332821142375,1.25282143464591,NA,225,229,NA,NA,NA,1.32356504795334,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2008,2.65688513997281,2.34170870568279,1.86294243483314,252,297,NA,NA,NA,NA,2.97391829782236,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2009,1.7715075604909,1.53685244750125,1.66552634128024,232,232,264,32,59.4633317115322,5.22020612372442,1.54099552061436,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2010,1.17657879386478,1.13602213529074,1.23373602785651,266,316,NA,NA,NA,NA,1.21922106323113,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2011,1.74460501648076,1.78508915858918,1.48431203602978,242,251,276,34,42.2279630298493,1.95861921070757,1.58026722683362,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2012,1.07154345131516,1.08344905918885,1.27771230582393,277,281,283,6,3.51410250886333,0.788583374099574,1.16502959414185,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2013,1.26129411267996,1.24710721759545,1.29110693703263,259,284,296,37,12.5478754375977,0.649964478332945,1.3618037410115,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2014,1.6334860634583,1.56948317454326,1.38317691915054,258,279,NA,NA,NA,NA,1.5541965174122,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2015,1.43248098528457,1.32539205566875,1.35786139909696,249,267,296,47,23.5146411262673,1.28604835992708,1.39718409694993,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2016,1.72910986292785,1.73066659189859,1.28240328365195,236,312,NA,NA,NA,NA,1.79908187316142,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2017,1.41355950888279,1.40408132479911,1.32451021776527,269,278,NA,NA,NA,NA,1.48446632773575,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2018,0.840533388851898,0.839825329450771,1.34878157741923,245,265,286,41,14.4386439971028,0.785567670714037,0.94525480397917,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2019,1.59710246446388,1.57962197222312,1.34268734463798,248,272,281,33,25.2274606568378,1.30535937374217,1.64502685997047,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2020,1.61131058671917,1.74866251177652,1.63424291701601,NA,269,278,NA,NA,NA,1.8293587487327,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2021,0.904299058798689,0.922764329782821,1.36927880072918,254,294,NA,NA,NA,NA,0.964760998129189,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2022,1.79157941948791,1.61219931925877,1.53629740159022,262,305,NA,NA,NA,NA,1.69797242307854,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
NA,FALSE,"NWGSL_V02",2023,2.88967712517508,2.5307954566803,1.81567571948392,258,278,NA,NA,NA,NA,2.48102328913429,"gosl4km","modisaquar2022.0_chleof","full","small","small","2024","1","TRUE","1","20","sd3","average","","","thresh","asymmetric","loess","0.2","212,365","212,265","213,364","percent_thresh","20","0.1","FALSE","FALSE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
