datetime_fitted,manual_fit,Region,Year,Mean,Median,StDev,t.start.,t.max_real.,t.max_fit.,t.end.,t.duration.,Magnitude.real.,Magnitude.fit.,Amplitude.real.,Amplitude.fit.,Flags,B0,h,sigma,beta,failure_code,RMSE,settings_region,settings_sat_alg,settings_concentration_type,settings_cell_size_model1,settings_cell_size_model2,settings_year,settings_composite,settings_log_chla,settings_yearday_slide,settings_percent,settings_outlier,settings_dailystat,settings_pixrange1,settings_pixrange2,settings_fitmethod,settings_bloomShape,settings_smoothMethod,settings_loessSpan,settings_t_range,settings_ti_limits,settings_tm_limits,settings_ti_threshold_type,settings_ti_threshold_percent,settings_ti_threshold_constant,settings_tm,settings_beta,settings_use_weights,settings_rm_bkrnd,settings_flag1_lim1,settings_flag1_lim2,settings_flag2_lim1,settings_flag2_lim2,settings_threshcoef,settings_fullrunoutput_png,settings_fullrunoutput_statcsv,settings_fullrunyears,settings_fullrunboxes,settings_box,settings_custom_name,settings_polystr
,TRUE,SPB,2013,0.353771552,0.36999019,2.121889597,97,112,113,129,32,29.86716667,29.42268582,2.80517684,1.997898879,1,-0.127458097,21.52380115,8.596328856,-0.00464578,0,0.108923396,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2013,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"25,182","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SPB,2014,0.415723815,0.369419204,2.519308212,103,121,123,143,40,40.28147388,49.0215194,3.33185265,2.813986963,2,-0.143699137,30.66645447,10.65596269,-0.00425243,0,0.167478831,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2014,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"5,185","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SPB,2015,0.36376133,0.375110084,1.764554131,105,124,119,133,28,17.58113225,23.21894009,0.936666947,1.719658356,12,-0.128369025,16.94104765,7.619371815,-0.003889635,0,0.077419446,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2015,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"5,185","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SPB,2016,0.443502997,0.401269517,2.343270217,103,121,120,137,34,36.94454515,32.23171953,2.613680085,2.005031182,,-0.15097927,22.11920121,9.264722815,-0.003733205,0,0.113425349,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2016,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"20,185","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SPB,2017,0.42560677,0.361786278,2.464559695,101,121,121,141,40,50.7942638,48.66723245,3.811525077,2.632646848,1,-0.185318379,28.98645967,11.00871125,-0.003340696,0,0.13248712,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2017,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"20,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SPB,2018,0.356807115,0.328637858,2.080250795,100,128,120,140,40,34.41653262,45.56276031,1.758160873,2.421571583,12,-0.144964844,27.15056796,10.97306689,-0.003423522,0,0.0985684,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2018,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"20,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SPB,2019,0.294289916,0.261259781,2.174590508,82,108,107,132,50,43.92755059,31.71932904,2.357719625,1.278944285,12,-0.297560894,27.7252617,13.63954042,-0.00311786,0,0.112812711,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2019,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"25,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SPB,2020,0.521913783,0.370467654,2.614113289,97,115,119,141,44,57.49614021,53.08758659,4.647062219,2.688122494,1,-0.343921202,31.63465579,11.80577853,-0.002158873,0,0.140768895,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2020,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"30,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SPB,2021,0.407660782,0.338832491,2.234619475,101,115,117,133,32,45.29590756,43.476792,4.495328437,3.004289458,1,-0.214401009,23.68293227,8.709021561,-0.003038017,0,0.154304489,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2021,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"30,185","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SPB,2022,0.299730014,0.225228358,2.370426038,93,111,109,125,32,93.52734446,77.76510298,6.801203517,5.798194766,2,-0.154650131,29.88980438,8.793567518,-0.003839606,0,0.090183133,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2022,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"30,185","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
