"datetime_fitted","manual_fit","Region","Year","Annual_Mean","Annual_Median","Annual_StDev","t.start.","t.max_real.","t.end.","t.duration.","Magnitude","Amplitude","Threshold","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_log_chla","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20250310_132011",FALSE,"LAS",2003,0.393260451077559,0.327206252912799,2.58495440857554,251,281,311,60,35.3008629089346,1.23670903278268,0.432530376538662,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2004,0.418355133649091,0.393664135484528,2.18315854398621,251,277,303,52,26.3149515506679,0.870580952758203,0.457691385563538,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2005,0.386498877342955,0.314595115076664,2.32041125165363,256,278,300,44,25.7200805688766,0.949679606437899,0.319000983949724,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2006,0.389824528024875,0.285546156410203,2.36093788786461,255,294,333,78,28.9957955719183,0.778584280803944,0.217810113449017,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2007,0.352688404746642,0.326096476835434,2.04735147325427,254,276,298,44,12.0280218494611,0.422033932400499,0.404636353826291,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2008,0.306173996735268,0.253301785323612,2.33677880383808,257,277,297,40,10.8301825260174,0.413698042157351,0.252018978380354,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2009,0.376344122957218,0.312344342450334,2.3201504573383,252,271,290,38,18.5395628840756,0.73177142105804,0.354104491884628,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2010,0.534067495773605,0.475386917263904,2.22633546238272,252,293,334,82,14.7940969863266,0.542411212894374,0.476657958296455,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2011,0.401024509335409,0.307020233641335,2.35013264129092,256,272,288,32,13.9322505871427,0.820043463314547,0.307905402940353,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2012,0.278614167681171,0.208824933306672,2.24368863689869,245,293,341,96,24.9719451246058,0.77924607932046,0.202488973106027,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2013,0.352503775799703,0.286206110899903,2.24341276653086,254,300,346,92,25.1705423998299,0.612755981684422,0.294045268383625,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2014,0.323730657281754,0.25879788014413,2.49749239009082,236,286,336,100,10.3009196480236,0.413261954856352,0.254059672174848,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2015,0.415260648482071,0.376780733044216,2.42872486477961,257,279,301,44,18.177354670556,0.657444089810324,0.473969497151999,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2016,0.635444065705333,0.709293723114305,2.62973410376613,262,272,282,20,19.0357126428003,1.48068922507182,0.93481657335421,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2017,0.367514848400741,0.261569958416493,2.55571932561419,260,305,350,90,39.4985920475449,1.0597261356902,0.308636657049942,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2018,0.446717622141348,0.453619714237579,2.08295056092362,254,259,264,10,5.67211899751908,0.648989197084654,0.577741850350041,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2019,0.374128282919124,0.30546180400991,2.44286037086245,263,301,339,76,26.6159850114963,0.877022518514955,0.814680425802913,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2020,0.474314190668169,0.414992826228997,2.86266960449525,254,290,326,72,62.3764828873807,1.62663962535546,0.622558313771452,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2021,0.556458125664549,0.413079000112402,2.53866199046287,261,302,343,82,47.658086010198,1.13309816353658,0.967109135926382,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2022,0.38329136532051,0.285862009426739,2.72374358734785,263,292,321,58,27.4404603423301,0.875162098884648,0.318161408721105,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250310_132011",FALSE,"LAS",2023,0.418206679957291,0.384152766825175,2.39131271416941,266,292,318,52,19.3171413234524,0.81010797180073,0.476240595494975,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CLS,GS,LAS","custom","",NA
"20250311_085943",TRUE,"LAS",2024,0.430211136563748,0.365248798828154,2.37736315105932,269,303,337,68,19.5930309717354,0.712267211080245,0.422498448219767,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","-Inf","Inf","thresh","symmetric","loess","TRUE","0.2","200,365","200,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","LAS","",NA
