"datetime_fitted","manual_fit","Region","Year","Annual_Mean","Annual_Median","Annual_StDev","t.start.","t.max_real.","t.end.","t.duration.","Magnitude","Amplitude","Threshold","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_log_chla","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20250218_220426",FALSE,"GB_V02",2011,3.147453759,3.205568967,1.922077811,270,324,378,108,172.7840817,2.88797413,3.61807245,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2012,3.002465342,3.073332699,1.634903703,301,328,355,54,116.036356,2.637183912,3.387693776,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2013,3.095261121,2.940463492,1.628197047,255,299,343,88,144.8839618,2.965341982,4.628199898,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2014,3.97324387,4.386536844,1.734354962,250,299,348,98,177.9340357,3.015744745,5.430038461,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2015,3.369996634,3.663252178,1.697083068,289,310,331,42,76.33283345,2.293423256,4.17719205,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2016,3.17895861,3.272634277,1.515428656,232,356,480,248,187.184815,2.932621942,3.075636876,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2017,3.167756481,3.263027625,1.596350584,268,286,304,36,61.7958429,2.008589189,3.267482976,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2018,2.979908138,3.142743296,1.593538887,272,363,454,182,153.5711331,2.802868634,3.31600871,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2019,3.045572245,3.080692951,1.500049575,263,319,375,112,119.9140852,2.352441984,3.379206853,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2020,2.732491289,2.974123739,1.566980717,275,346,417,142,105.6603491,1.435384366,2.90899098,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2021,2.902361416,2.852379986,1.645849868,262,341,420,158,146.6070049,1.932625481,3.641226186,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"GB_V02",2022,2.965016677,3.021905699,1.578897136,289,314,339,50,118.2045098,3.780994962,3.177345852,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250220_075623",TRUE,"GB_V02",2023,3.46862045133931,3.3656567103519,1.4142367232074,301,323,345,44,78.677113911169,2.19225573176425,3.95178006429387,"atlantic","occciv6.0_chlpoly4","full","small","small","2023","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","260,365","260,322","261,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CLS,GS,LAS","GB_V02","",NA
"20250218_220426",FALSE,"GB_V02",2024,3.094918078,3.202828183,1.533312943,279,293,307,28,44.17975367,1.889253383,4.126730034,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",1997,0.881738402,0.856309166,1.378522124,304,340,376,72,20.44470001,0.826658692,0.951986492,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",1998,0.727221835,0.690824323,1.815943258,267,357,447,180,75.91095894,2.305561975,0.62770393,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",1999,0.787664967,0.720119832,2.345838004,232,248,264,32,41.69102804,2.132672656,0.957373685,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2000,0.787437226,0.7189789,2.232871375,286,297,308,22,21.52698824,1.876784835,0.723937674,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2001,0.804987724,0.853838796,1.899402378,250,286,322,72,43.45559686,1.113258015,0.967378815,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2002,0.786748221,0.730824386,2.008495814,256,266,276,20,25.04786158,1.473553341,1.069082279,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2003,0.659655517,0.629581378,2.151365214,274,320,366,92,38.35494183,0.560023616,0.667163628,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2004,0.744733788,0.806911979,1.84402789,264,363,462,198,32.32384688,0.450781577,1.00749981,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2005,0.703850663,0.63877248,1.98719417,264,305,346,82,63.29524213,1.0685984,0.692623784,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2006,0.823748109,0.843331472,1.906394917,259,336,413,154,85.17882269,1.038996295,0.785698596,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2007,0.947144018,0.970268561,1.99705283,278,299,320,42,31.72463728,0.834618011,1.103626155,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2008,0.991361194,1.08341445,1.931750015,255,279,303,48,29.15768044,1.078664418,1.409651839,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2009,0.863284299,1.003929352,2.21628841,239,323,407,168,150.2546703,2.196653332,0.706650844,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2010,0.797667587,0.788930246,1.910393424,258,297,336,78,51.21848909,1.357302926,0.861417397,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2011,0.862127074,0.762829007,2.152364435,271,312,353,82,97.37679281,2.348956941,0.638077127,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2012,0.606479459,0.453312394,2.314310799,251,336,421,170,119.9799446,2.134413933,0.407201269,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2013,0.846318524,0.866863032,2.048871097,249,309,369,120,101.3424905,2.052169217,1.086417171,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2014,0.88265008,0.790040875,2.218527769,269,345,421,152,154.920029,2.151227207,0.744114391,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2015,0.736981951,0.693909325,2.284996309,266,317,368,102,144.8485127,2.012566508,0.371347288,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2016,0.780359929,0.593796865,2.068935042,265,329,393,128,165.0952912,2.276090192,0.500565272,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2017,0.783338342,0.685561336,2.066642876,274,334,394,120,119.9207934,2.009027551,0.644564283,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2018,0.720675583,0.508122519,2.353323517,265,315,365,100,124.4181135,2.127457731,0.401898356,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2019,0.938803482,0.80563621,2.228475726,262,302,342,80,113.528334,2.219397013,0.701877904,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2020,0.927079793,0.978372941,2.02146555,278,335,392,114,94.21135034,1.23135593,0.870539507,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2021,1.027905163,0.958471156,2.041709368,248,315,382,134,150.8734456,2.318814576,0.849038993,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2022,0.840515083,0.604075006,2.755653351,268,356,444,176,242.5855428,8.531909999,0.489695511,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2023,1.277029373,1.363460665,2.123473896,268,360,452,184,123.8275358,1.790381297,1.414210455,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"HL2",2024,0.746297167,0.699296897,2.257300009,272,351,430,158,91.9042971,1.35161207,0.597088878,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",1997,0.970673972,0.85243198,1.726557807,NA,249,NA,NA,NA,NA,0.966613382,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",1998,0.898728022,0.844182077,1.643430328,230,277,324,94,76.20606273,1.656336644,1.413260074,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",1999,1.086866141,1.090966769,1.754998304,214,269,324,110,102.5564102,2.538583132,1.632608953,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",2000,1.1325692,1.093826809,1.814764869,245,278,311,66,34.68551533,1.056733621,1.874862428,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",2001,0.978700672,1.053821206,1.825410124,237,282,327,90,67.0782604,1.279968632,1.423022654,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",2002,1.38470117,1.435424732,1.762205501,235,240,245,10,13.00947231,1.493900723,2.320151377,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",2003,1.034380648,0.926926952,1.967316034,226,243,260,34,56.32264088,2.044996952,1.594212567,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",2004,0.87151983,0.798553404,1.604807837,228,255,282,54,46.22942495,1.133594642,1.433874076,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",2005,1.023983274,0.954914863,1.637230732,212,270,328,116,79.22033365,1.270641579,1.455162259,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
"20250218_220426",FALSE,"LS_V02",2006,1.150158714,1.010628983,1.943177529,225,270,315,90,95.85227128,1.711518121,1.764674421,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","thresh","symmetric","loess","TRUE","0.2","171,365","185,266","215,364","percent_thresh","20","0.1","FALSE","FALSE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","CSS_V02","",NA
