"datetime_fitted","manual_fit","Region","Year","Mean","Median","StDev","t.start.","t.max_fit.","t.max_real.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_log_chla","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunoutput_statcsv","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20230322_094441",FALSE,"P5",2014,7.63701614,6.42806888,1.806109392,146,159,159,172,26,393.7268723,262.0400724,46.01364718,19.45252693,12,0.698970004,9.581821282,6.797254262,0.00104811,0,0.208737421,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_103846",TRUE,"P5",2015,7.6498080381627,6.87368320884219,1.98329564541479,98,123,123,148,50,263.465649501799,272.398096590458,18.5088888301915,9.55283016625694,1,0.698970004336019,13.8266630494307,13.7964122413159,0.00082883679623195,0,0.271339887826937,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2015","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","28,239","52,131","71,158","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","P5","",NA
"20230322_094441",FALSE,"P5",2016,7.691996626,7.606678074,1.723711571,103,112,108,121,18,115.6472265,114.1303026,16.70629616,11.18071821,1,0.698970004,5.444976523,5.001585098,0.001021277,0,0.22949613,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"P5",2017,7.497093699,7.136096462,1.5633947,103,139,158,175,72,397.8218835,358.0312303,15.77784383,8.641520654,1,0.698970004,18.21189803,19.82244161,0.00082891,0,0.160130651,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"P5",2018,7.759184911,6.718417742,1.831451594,111,133,136,155,44,295.3276912,285.1143577,25.7542764,11.49757822,1,0.698970004,13.60452854,12.18230319,0.000818943,0,0.229055512,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_104054",TRUE,"P5",2019,8.28748141189302,7.31100952123897,1.69710695882024,159,173,176,187,28,267.763209913189,225.441623087686,29.3247949464423,14.476325181076,12,0.698970004336019,8.02424676615678,7.55556747517668,0.00140747290815632,0,0.199479274322153,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2019","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","28,239","52,131","71,176","percent_thresh","20","0.1","TRUE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","P5","",NA
"20230322_094441",FALSE,"P5",2020,7.369360667,7.223891313,1.691908094,86,139,167,192,106,535.4102608,446.3838836,37.55142089,7.325969797,12,0.698970004,29.05355171,29.478643,-1.62e-05,0,0.201286237,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"P5",2021,7.465064297,6.752652417,2.066893952,135,143,144,151,16,262.214005,129.0798456,72.55060424,15.64661702,12,0.698970004,4.975960386,4.042960856,0.001215072,0,0.294308254,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"P5",2022,9.835924708,9.245232294,1.812628442,93,129,131,165,72,544.3885515,378.0284047,43.52187689,9.04546486,12,0.698970004,16.71110186,19.78301361,0.001459565,0,0.212775405,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2003,0.771404647,0.577222899,2.578586276,89,102,104,115,26,165.2530805,111.4817384,49.60410731,10.10869133,12,-0.242382868,22.79002255,7.07614061,-0.000143586,0,0.194767577,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2004,0.693286247,0.629801456,1.907078137,90,103,99,116,26,61.0492106,51.70364034,4.796236786,4.235145548,2,-0.105668617,15.80996443,6.929686281,-0.001171406,0,0.15427679,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2005,0.622813152,0.579599309,1.531000412,87,96,95,105,18,12.27988519,12.3869445,1.678498579,1.358819898,NA,-0.211330231,6.006238783,4.521905049,-0.000348708,0,0.126929489,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2006,0.945984896,0.696383307,2.301624447,79,92,89,105,26,72.0709012,66.38277331,7.760262292,5.439385462,1,-0.198735918,17.41628864,7.10554327,5.15e-05,0,0.174487685,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2008,0.654907274,0.543854247,1.742357344,94,108,111,122,28,27.03752015,20.01137413,4.188234098,1.312677422,12,-0.167293569,9.999514045,7.652543921,-0.00074315,0,0.169047229,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2010,0.686489295,0.642259586,1.774161298,80,91,93,102,22,59.74246403,28.28895978,9.918920695,2.460399617,125,-0.024570411,9.826741881,6.020378098,-0.001383153,0,0.152220887,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2011,0.810976709,0.736124401,1.640758218,98,108,105,118,20,34.24221025,24.63849138,4.11819219,2.501420298,12,0.017790988,7.928846637,5.050082763,-0.001192852,0,0.142955637,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230321_123016",TRUE,"WSS_V02",2012,0.903836640036061,0.959982339734696,1.80260396121361,78,89,84,100,22,17.5060120854665,20.4598168301265,1.65986585875593,1.80300471803017,2,0.316188199233703,7.90535571395424,5.69240532288197,-0.00530358638868229,0,0.164578964869142,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2012","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","43,128","43,89","57,104","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","WSS_V02","",NA
"20230322_094441",FALSE,"WSS_V02",2013,0.781361459,0.694241734,1.72965409,82,105,107,128,46,49.55187463,36.71863936,2.688361268,1.505526651,12,-0.387723841,18.1844208,12.46212705,0.001095978,0,0.144700197,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2014,0.905490249,0.808684978,1.863363087,78,96,97,114,36,39.96645771,41.54738744,2.908660501,2.216792596,NA,-0.178032841,14.50162949,9.615783322,0.000491527,0,0.227164005,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2015,0.635550895,0.55029108,2.032295559,101,113,112,125,24,62.5926845,31.30428168,18.46603625,2.635935883,12,-0.098945228,12.39208963,6.438742809,-0.001474779,0,0.164286454,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2016,0.707841385,0.638653024,1.588511902,88,97,100,106,18,8.671658492,6.920949908,1.288149413,0.679091532,12,0.181492313,2.995028875,4.644786874,-0.002650282,0,0.123327598,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2017,0.800711989,0.648053191,2.154331526,87,100,103,113,26,56.04977907,45.31118716,14.27125638,3.415599836,12,0.083771013,13.63860809,7.198970439,-0.002223171,0,0.146698988,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230321_122759",TRUE,"WSS_V02",2018,0.805165903772054,0.840443832934149,1.56765552820979,83,91,96,99,16,12.7127734597808,11.8409259386491,1.39498018528826,1.41427705255242,NA,0.242543905547593,4.911898842633,4.09271471100433,-0.00434664804934193,0,0.0999666938624702,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2018","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","43,128","43,89","57,104","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","WSS_V02","",NA
"20230322_094441",FALSE,"WSS_V02",2019,0.782336879,0.6369211,2.000740218,85,99,102,113,28,92.65675896,76.04485069,12.0734424,5.746783255,12,-0.087214348,19.07578261,7.730720995,-0.000911485,0,0.145253651,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2020,0.929176969,0.807457182,2.101846258,94,105,103,116,22,64.26025046,52.29794757,14.76366533,4.922945239,12,0.003498864,13.16886043,5.983551953,-0.001215116,0,0.198640816,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230322_094441",FALSE,"WSS_V02",2021,0.953487749,0.733425042,2.197466951,74,97,105,120,46,92.64042939,78.90383699,7.147913324,3.427112987,1,-0.017095348,24.04510772,12.50182371,-0.001380289,0,0.180613427,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20230321_122637",TRUE,"WSS_V02",2022,2.40082919640533,2.23216776874992,2.06050695471374,37,59,66,81,44,154.071515973019,65.431699697556,23.9827185730891,2.67441341976599,12,0.208795701995623,13.0313134780255,11.9298101305964,-0.000322122194462707,0,0.265692254060553,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2022","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","1,105","37,89","38,90","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2002,2022","CSS_V01,CSS_V02,ESS_V01,ESS_V02,GB_V01,GB_V02,LS_V01,LS_V02,WSS_V01,WSS_V02","WSS_V02","",NA
